"","feed_pub_date","item_title","item_description","item_link"
"84",2021-01-20 14:02:00,"Pfizer and BioNTech Provide Data from German Phase 1/2 Study Further Characterizing Immune Response Following Immunization with Lead COVID-19 Vaccine Candidate BNT162b2 - GlobeNewswire","Pfizer and BioNTech Provide Data from German Phase 1/2 Study Further Characterizing Immune Response Following Immunization with Lead COVID-19 Vaccine Candidate BNT162b2&nbsp;&nbsp;GlobeNewswire","https://www.globenewswire.com/news-release/2020/12/14/2144325/0/en/Pfizer-and-BioNTech-Provide-Data-from-German-Phase-1-2-Study-Further-Characterizing-Immune-Response-Following-Immunization-with-Lead-COVID-19-Vaccine-Candidate-BNT162b2.html"
"85",2021-01-20 14:02:00,"Game on: Pfizer, BioNTech prepare to put COVID-19 shot distribution plan to the test after interim readout - FiercePharma","Game on: Pfizer, BioNTech prepare to put COVID-19 shot distribution plan to the test after interim readout&nbsp;&nbsp;FiercePharma","https://www.fiercepharma.com/manufacturing/game-pfizer-biontech-prepare-to-put-covid-19-shot-distribution-plan-to-test-after"
"86",2021-01-20 14:02:00,"UK approves Pfizer-BioNTech vaccine for use in world first - Aljazeera.com","UK approves Pfizer-BioNTech vaccine for use in world first&nbsp;&nbsp;Aljazeera.com","https://www.aljazeera.com/news/2020/12/2/uk-approves-pfizer-biontech-vaccine-for-use-first-in-the-world"
"87",2021-01-20 14:02:00,"What you need to know about BioNTech — the European company behind Pfizer's Covid-19 vaccine - CNBC","What you need to know about BioNTech — the European company behind Pfizer's Covid-19 vaccine&nbsp;&nbsp;CNBC","https://www.cnbc.com/2020/11/11/biontech-the-european-company-behind-pfizers-covid-19-vaccine.html"
"88",2021-01-20 14:02:00,"Pfizer/BioNTech say EMA breach exposed vaccine documents - Financial Times","Pfizer/BioNTech say EMA breach exposed vaccine documents&nbsp;&nbsp;Financial Times","https://www.ft.com/content/c270a4bd-b842-4bc6-8971-471d037ebcb1"
"89",2021-01-20 14:02:00,"Switzerland approves Pfizer/BioNTech coronavirus vaccine for use - POLITICO.eu","Switzerland approves Pfizer/BioNTech coronavirus vaccine for use&nbsp;&nbsp;POLITICO.eu","https://www.politico.eu/article/switzerland-approves-biontech-pfizer-coronavirus-vaccine-europe/"
"90",2021-01-20 14:02:00,"Pfizer and BioNTech’s vaccine poses global logistics challenge - The Guardian","Pfizer and BioNTech’s vaccine poses global logistics challenge&nbsp;&nbsp;The Guardian","https://www.theguardian.com/business/2020/nov/10/pfizer-and-biontechs-vaccine-poses-global-logistics-challenge"
"91",2021-01-20 14:02:00,"Pfizer, BioNTech set to price COVID-19 vaccine 'well below typical market rates' - PMLiVE","Pfizer, BioNTech set to price COVID-19 vaccine 'well below typical market rates'&nbsp;&nbsp;PMLiVE","http://www.pmlive.com/pharma_news/pfizer,_biontech_set_to_price_covid-19_vaccine_well_below_typical_market_rates_1356772"
"92",2021-01-20 14:02:00,"Pfizer Joins Forces With BioNTech For COVID-19 Vaccine Co-Development - Forbes","Pfizer Joins Forces With BioNTech For COVID-19 Vaccine Co-Development&nbsp;&nbsp;Forbes","https://www.forbes.com/sites/jimvinoski/2020/03/17/pfizer-joins-forces-with-biontech-for-covid-19-vaccine-co-development/"
"93",2021-01-20 14:02:00,"Pfizer/BioNTech COVID-19 vaccine set for roll-out in Germany this month - PMLiVE","Pfizer/BioNTech COVID-19 vaccine set for roll-out in Germany this month&nbsp;&nbsp;PMLiVE","http://www.pmlive.com/pharma_news/pfizerbiontech_covid-19_vaccine_set_for_roll-out_in_germany_this_month_1360175"
"94",2021-01-20 14:02:00,"Pfizer, BioNTech identify and advance lead COVID-19 vaccine candidate - PMLiVE","Pfizer, BioNTech identify and advance lead COVID-19 vaccine candidate&nbsp;&nbsp;PMLiVE","http://www.pmlive.com/pharma_news/pfizer,_biontech_identify_and_advance_lead_covid-19_vaccine_candidate_1345718"
"95",2021-01-20 14:02:00,"Pfizer, BioNTech to ramp up COVID-19 vaccine tests, plot major trial boost in fall - FierceBiotech","Pfizer, BioNTech to ramp up COVID-19 vaccine tests, plot major trial boost in fall&nbsp;&nbsp;FierceBiotech","https://www.fiercebiotech.com/biotech/pfizer-biontech-to-ramp-up-covid-19-vaccine-tests-plots-major-trial-boost-fall"
"96",2021-01-20 14:02:00,"Pfizer, BioNTech finish dosing in COVID-19 vax test; emergency use could start in the fall - FierceBiotech","Pfizer, BioNTech finish dosing in COVID-19 vax test; emergency use could start in the fall&nbsp;&nbsp;FierceBiotech","https://www.fiercebiotech.com/biotech/pfizer-biontech-pfizer-finish-dosing-covid-19-vax-test-emergency-use-could-start-fall"
"97",2021-01-20 14:02:00,"Pfizer-BioNTech COVID-19 vaccine data 'open the floodgates' for mRNA in infectious disease. Other areas? Not so fast: analysts - FiercePharma","Pfizer-BioNTech COVID-19 vaccine data 'open the floodgates' for mRNA in infectious disease. Other areas? Not so fast: analysts&nbsp;&nbsp;FiercePharma","https://www.fiercepharma.com/pharma/pfizer-biontech-covid-vaccine-data-open-floodgates-for-mrna-infectious-disease-other-areas"
"98",2021-01-20 14:02:00,"BioNTech and Pfizer announce regulatory approval from German authority Paul-Ehrlich-Institut to commence first clinical trial of COVID-19 vaccine candidates - GlobeNewswire","BioNTech and Pfizer announce regulatory approval from German authority Paul-Ehrlich-Institut to commence first clinical trial of COVID-19 vaccine candidates&nbsp;&nbsp;GlobeNewswire","https://www.globenewswire.com/news-release/2020/04/22/2019785/0/en/BioNTech-and-Pfizer-announce-regulatory-approval-from-German-authority-Paul-Ehrlich-Institut-to-commence-first-clinical-trial-of-COVID-19-vaccine-candidates.html"
"99",2021-01-20 14:02:00,"Covid-19: Pfizer-BioNTech vaccine is rolled out in US - The BMJ","Covid-19: Pfizer-BioNTech vaccine is rolled out in US&nbsp;&nbsp;The BMJ","https://www.bmj.com/content/371/bmj.m4836"
"100",2021-01-20 14:02:00,"Pfizer, BioNTech gear up to produce 'millions' of COVID-19 vaccine doses by year-end - FiercePharma","Pfizer, BioNTech gear up to produce 'millions' of COVID-19 vaccine doses by year-end&nbsp;&nbsp;FiercePharma","https://www.fiercepharma.com/manufacturing/pfizer-biontech-could-have-millions-covid-19-vaccine-doses-ready-by-end-2020"
